,width,SRR999253,SRR999254,SRR999255
FBgn0035423,681,819,724,717
FBgn0035424,10013,2773,2732,2715
FBgn0035425,1851,880,770,864
FBgn0035426,954,0,0,0
FBgn0035427,1747,86,86,80
FBgn0035428,1444,1,1,0
FBgn0035429,2667,14,6,19
FBgn0035430,3565,1,1,0
FBgn0035431,1282,26,25,31
FBgn0035432,3253,970,900,942
FBgn0035434,364,90,88,84
FBgn0035435,1103,11,13,13
FBgn0035436,2346,387,371,367
FBgn0035437,4055,544,485,509
FBgn0035438,1359,911,772,779
FBgn0035439,3063,26,15,17
FBgn0035440,1636,113,125,126
FBgn0035443,2255,27,20,23
FBgn0035444,1236,208,162,153
FBgn0035445,1636,30,24,22
FBgn0035449,2419,140,153,159
FBgn0035452,1762,72,70,59
FBgn0035453,1111,0,1,1
FBgn0035455,1201,3,3,1
FBgn0035458,1381,5,2,1
FBgn0035461,1572,95,84,99
FBgn0035462,2272,55,38,32
FBgn0035464,2244,135,124,126
FBgn0035468,1470,0,0,0
FBgn0035469,543,121,103,110
FBgn0035470,1531,106,81,89
FBgn0035471,1105,229,165,168
FBgn0035473,1488,610,579,554
FBgn0035475,1874,102,78,95
FBgn0035476,1075,6,7,5
FBgn0035477,4282,307,290,315
FBgn0035478,588,0,2,1
FBgn0035479,607,0,1,0
FBgn0035480,709,219,198,190
FBgn0035481,7500,2136,2032,1992
FBgn0035482,2908,32,41,28
FBgn0035483,1656,274,213,217
FBgn0035484,2895,747,634,596
FBgn0035486,2961,9,16,7
FBgn0035488,2773,291,242,312
FBgn0035490,2704,410,346,343
FBgn0035491,587,6,6,4
FBgn0035495,2917,5733,5641,5661
FBgn0035496,1072,5,1,11
FBgn0035497,4081,716,664,652
FBgn0035498,3553,790,691,716
FBgn0035499,1459,1447,1267,1281
FBgn0035501,1956,310,287,260
FBgn0035504,2732,107,87,93
FBgn0035505,3287,1451,1394,1416
FBgn0035508,2648,12,7,6
FBgn0035510,1014,99,81,91
FBgn0035511,552,1,1,0
FBgn0035512,890,14,13,5
FBgn0035513,961,3,3,3
FBgn0035515,1707,120,90,99
FBgn0035517,828,127,118,116
FBgn0035518,2631,65,55,62
FBgn0035519,1859,274,286,276
FBgn0035520,1115,135,84,132
FBgn0035521,710,282,255,310
FBgn0035522,4187,12,6,7
FBgn0035523,2487,216,222,194
FBgn0035524,1253,42,62,31
FBgn0035526,2222,442,399,437
FBgn0035528,858,677,457,533
FBgn0035529,863,159,133,170
FBgn0035532,1155,45,29,29
FBgn0035533,3932,1178,1079,1103
FBgn0035534,628,34,29,30
FBgn0035537,965,15,11,10
FBgn0035538,4291,2881,2763,2903
FBgn0035539,2364,152,111,144
FBgn0035540,1566,247,190,241
FBgn0035541,764,99,84,94
FBgn0035542,3058,3514,3355,3436
FBgn0035543,2744,20,21,21
FBgn0035544,1536,1089,1091,1042
FBgn0035545,1001,23,21,11
FBgn0035546,923,225,182,213
FBgn0035547,1063,5,6,5
FBgn0035548,819,107,73,97
FBgn0035550,1970,0,0,0
FBgn0035551,1126,1,0,1
FBgn0035552,1497,11,10,15
FBgn0035553,2603,2680,2115,2220
FBgn0035554,765,9,11,9
FBgn0035555,1645,10,13,9
FBgn0035557,3115,4,3,2
FBgn0035558,3168,314,260,290
FBgn0035563,354,1,1,0
FBgn0035567,1188,0,0,1
FBgn0035568,1142,0,0,0
FBgn0035569,641,1,0,0
FBgn0035570,682,1,2,1
FBgn0035571,1173,7,0,7
FBgn0035572,826,0,0,2
FBgn0035574,7297,492,481,488
FBgn0035575,1958,144,125,100
FBgn0035577,4357,8,7,5
FBgn0035578,2118,48,34,45
FBgn0035581,14155,3,7,3
FBgn0035582,1536,11,13,15
FBgn0035583,682,1,0,0
FBgn0035584,767,6,1,2
FBgn0035585,635,4,6,5
FBgn0035586,1923,162,127,139
FBgn0035587,1597,33,18,22
FBgn0035588,1082,181,139,137
FBgn0035589,855,82,72,75
FBgn0035590,744,31,23,34
FBgn0035591,2248,46,41,38
FBgn0035592,478,59,47,54
FBgn0035593,1520,205,185,169
FBgn0035594,686,4,0,0
FBgn0035598,2101,74,46,54
FBgn0035600,1521,2014,1820,1848
FBgn0035601,1706,1224,1061,1130
FBgn0035603,543,136,101,128
FBgn0035604,2580,1,0,0
FBgn0035607,3735,0,0,2
FBgn0035608,1268,2,1,1
FBgn0035610,2930,25,21,25
FBgn0035611,1227,6,7,8
FBgn0035612,4625,60,58,38
FBgn0035617,6602,400,357,374
FBgn0035619,1749,0,0,0
FBgn0035620,1881,0,0,0
FBgn0035621,1075,0,0,0
FBgn0035622,2653,213,199,181
FBgn0035623,2035,92,73,71
FBgn0035624,864,42,31,36
FBgn0035625,8461,1173,1084,1071
FBgn0035626,1152,3,0,0
FBgn0035627,2177,21,19,28
FBgn0035630,1898,431,372,378
FBgn0035631,1123,606,499,558
FBgn0035632,1711,150,107,134
FBgn0035636,1604,89,78,81
FBgn0035638,1640,3,5,6
FBgn0035639,1191,135,107,131
FBgn0035640,818,13,12,11
FBgn0035641,1911,1,0,1
FBgn0035642,2047,0,0,1
FBgn0035643,1787,1,6,4
FBgn0035644,1688,4,4,6
FBgn0035645,1633,0,0,0
FBgn0035647,2369,0,0,0
FBgn0035648,1941,16,13,10
FBgn0035649,2238,204,194,194
FBgn0035656,1676,120,95,98
FBgn0035657,1509,3,0,2
FBgn0035661,1361,0,0,0
FBgn0035663,1078,0,1,1
FBgn0035665,875,1,0,0
FBgn0035666,833,0,0,0
FBgn0035667,951,1,0,0
FBgn0035669,1605,2,1,1
FBgn0035670,936,1,2,4
FBgn0035673,1401,9,12,7
FBgn0035674,1638,110,126,129
FBgn0035675,586,27,26,18
FBgn0035676,4137,402,358,351
FBgn0035677,4489,354,370,325
FBgn0035678,1067,21,23,18
FBgn0035679,1544,60,43,40
FBgn0035685,595,1,0,0
FBgn0035686,720,0,0,0
FBgn0035687,1428,0,0,1
FBgn0035688,8097,1473,1383,1416
FBgn0035689,4157,53,63,50
FBgn0035690,3034,76,75,71
FBgn0035691,2247,22,22,21
FBgn0035692,920,265,180,193
FBgn0035693,2805,5,9,1
FBgn0035694,494,0,1,0
FBgn0035695,4717,1316,1267,1196
FBgn0035696,3547,768,716,711
FBgn0035697,1220,0,0,0
FBgn0035699,4303,154,163,153
FBgn0035702,2198,67,71,54
FBgn0035703,2170,89,92,81
FBgn0035704,3885,130,120,102
FBgn0035708,3450,227,231,252
FBgn0035709,1031,0,0,0
FBgn0035710,3725,715,594,642
FBgn0035711,1420,13,19,12
FBgn0035713,6688,662,661,590
FBgn0035714,1037,83,75,73
FBgn0035715,1729,244,207,237
FBgn0035718,1430,2,1,1
FBgn0035719,2669,439,480,518
FBgn0035720,5541,6719,6881,7160
FBgn0035721,1394,66,54,58
FBgn0035722,924,83,67,69
FBgn0035724,2379,0,2,0
FBgn0035725,839,58,37,57
FBgn0035726,1814,628,561,560
FBgn0035727,827,3,7,8
FBgn0035730,926,4,2,6
FBgn0035733,3264,239,221,227
FBgn0035734,2339,169,123,161
FBgn0035735,540,0,0,1
FBgn0035736,1004,2,1,0
FBgn0035737,566,0,0,2
FBgn0035741,2069,2,0,1
FBgn0035742,352,2,0,0
FBgn0035743,697,0,0,2
FBgn0035750,1325,1,0,0
FBgn0035751,1257,0,0,0
FBgn0035753,788,934,795,886
FBgn0035754,941,33,24,22
FBgn0035755,2038,321,285,284
FBgn0035756,7838,839,848,887
FBgn0035760,1008,19,11,12
FBgn0035761,2167,1,3,0
FBgn0035762,2394,125,126,121
FBgn0035763,2570,1126,1002,1039
FBgn0035766,3654,162,173,157
FBgn0035767,2168,286,247,264
FBgn0035768,1426,3,3,3
FBgn0035769,2892,159,162,176
FBgn0035770,2626,1450,1281,1286
FBgn0035771,2944,590,520,495
FBgn0035772,3187,866,782,782
FBgn0035776,1950,0,1,0
FBgn0035777,2121,13,18,11
FBgn0035779,1483,0,0,0
FBgn0035780,1480,0,0,1
FBgn0035781,1566,4,3,5
FBgn0035782,659,0,1,0
FBgn0035785,2089,12,9,17
FBgn0035786,2537,0,0,1
FBgn0035787,801,0,0,0
FBgn0035788,956,0,2,0
FBgn0035789,1621,0,1,0
FBgn0035790,1455,3,5,2
FBgn0035791,1538,92,56,73
FBgn0035792,678,3,2,2
FBgn0035793,5285,847,778,761
FBgn0035795,777,0,3,3
FBgn0035797,2586,3,7,3
FBgn0035798,5438,9,4,8
FBgn0035799,3512,0,2,0
FBgn0035800,2391,1,0,0
FBgn0035802,7273,662,581,545
FBgn0035805,793,113,96,94
FBgn0035806,721,168,115,122
FBgn0035807,2674,378,356,328
FBgn0035811,1461,858,683,657
FBgn0035812,6335,846,703,686
FBgn0035813,4388,13,11,20
FBgn0035815,2837,112,134,108
FBgn0035816,3209,419,422,421
FBgn0035817,760,386,343,317
FBgn0035823,1020,1,0,1
FBgn0035824,1301,45,39,40
FBgn0035825,1340,73,68,74
FBgn0035827,821,113,105,115
FBgn0035829,717,44,44,47
FBgn0035830,1295,217,182,179
FBgn0035831,846,32,21,27
FBgn0035833,3722,297,291,281
FBgn0035838,1734,11,3,5
FBgn0035839,920,25,29,20
FBgn0035842,5627,287,277,259
FBgn0035844,3575,525,494,516
FBgn0035845,1494,36,27,37
FBgn0035847,1477,1,0,0
FBgn0035848,2093,162,138,129
FBgn0035849,2223,180,156,165
FBgn0035850,2924,513,448,473
FBgn0035851,3199,258,252,229
FBgn0035852,1508,0,2,3
FBgn0035853,1732,359,318,303
FBgn0035854,1227,36,22,21
FBgn0035855,1340,4,2,3
FBgn0035856,489,0,2,1
FBgn0035857,1733,0,0,0
FBgn0035858,687,0,3,2
FBgn0035859,561,7,5,4
FBgn0035861,1624,0,3,0
FBgn0035865,1662,2,3,2
FBgn0035866,1339,159,154,139
FBgn0035867,2278,68,67,71
FBgn0035868,1365,10,5,9
FBgn0035870,1584,3,4,2
FBgn0035871,1247,814,686,760
FBgn0035872,2862,312,307,314
FBgn0035873,960,27,31,33
FBgn0035875,1001,0,1,0
FBgn0035876,1051,59,54,56
FBgn0035877,2029,575,408,456
FBgn0035878,1962,100,68,79
FBgn0035879,5118,696,669,749
FBgn0035880,3289,1269,1206,1200
FBgn0035886,838,0,0,0
FBgn0035887,830,0,0,0
FBgn0035888,2965,295,281,276
FBgn0035889,3058,172,127,164
FBgn0035890,1901,30,21,32
FBgn0035896,1740,1116,938,912
FBgn0035900,2042,137,120,133
FBgn0035901,2770,53,47,58
FBgn0035902,990,20,25,28
FBgn0035903,3505,256,236,263
FBgn0035904,881,218,212,187
FBgn0035906,1743,234,216,239
FBgn0035907,954,41,28,29
FBgn0035909,2463,672,534,563
FBgn0035911,1514,87,67,67
FBgn0035914,3863,660,618,635
FBgn0035915,2121,11,9,9
FBgn0035916,1544,85,74,79
FBgn0035917,2812,1061,1079,1075
FBgn0035918,2483,15,6,15
FBgn0035921,1364,28,20,21
FBgn0035922,1501,4,1,0
FBgn0035923,4498,80,66,67
FBgn0035924,1179,1,1,1
FBgn0035926,337,1,0,0
FBgn0035928,1380,0,0,0
FBgn0035929,568,0,0,0
FBgn0035931,1061,0,0,0
FBgn0035932,702,0,0,0
FBgn0035933,800,0,0,0
FBgn0035934,5248,18,18,16
FBgn0035936,2330,1039,971,989
FBgn0035941,1394,1,1,1
FBgn0035942,3254,58,42,53
FBgn0035943,1463,101,51,57
FBgn0035944,1088,190,159,168
FBgn0035945,2822,186,166,187
FBgn0035947,2132,270,181,239
FBgn0035948,1712,147,130,128
FBgn0035949,883,27,11,23
FBgn0035951,1845,230,189,203
FBgn0035952,986,5,2,2
FBgn0035953,3945,301,275,260
FBgn0035954,1671,1,4,2
FBgn0035955,1113,0,0,0
FBgn0035956,1945,1,2,0
FBgn0035957,1286,12,13,9
FBgn0035959,4775,1600,1423,1409
FBgn0035960,1306,25,21,24
FBgn0035964,1261,237,214,250
FBgn0035965,980,62,47,72
FBgn0035968,3315,219,193,183
FBgn0035969,2400,17,10,14
FBgn0035970,1499,0,0,0
FBgn0035971,983,0,0,0
FBgn0035975,2097,354,299,271
FBgn0035976,3743,373,315,345
FBgn0035977,1355,143,110,148
FBgn0035978,3013,2972,2477,2387
FBgn0035980,891,60,50,67
FBgn0035981,1677,128,89,99
FBgn0035982,864,99,100,92
FBgn0035983,3453,473,418,446
FBgn0035985,1010,584,519,503
FBgn0035986,4406,227,215,215
FBgn0035987,2423,314,279,336
FBgn0035988,1455,5,7,14
FBgn0035989,3359,581,584,575
FBgn0035993,2055,108,82,78
FBgn0035995,2120,324,290,319
FBgn0035996,1028,33,40,39
FBgn0035997,3384,173,149,155
FBgn0035998,1126,44,32,44
FBgn0035999,1639,37,43,44
FBgn0036000,1372,36,39,42
FBgn0036004,8463,1042,1074,1046
FBgn0036005,1206,117,93,96
FBgn0036007,3195,1636,1469,1393
FBgn0036008,1888,28,28,20
FBgn0036009,1497,1,2,1
FBgn0036010,1755,0,0,1
FBgn0036014,1354,0,0,0
FBgn0036015,836,1365,1392,1119
FBgn0036016,1026,9,10,5
FBgn0036018,2926,77,58,66
FBgn0036019,1362,0,0,0
FBgn0036020,1645,117,93,76
FBgn0036022,910,149,244,125
FBgn0036023,870,2,0,1
FBgn0036024,901,2,3,1
FBgn0036028,1427,109,87,99
FBgn0036029,1080,37,22,31
FBgn0036030,2361,2015,1610,1722
FBgn0036031,2854,5,7,5
FBgn0036032,5930,990,998,1025
FBgn0036035,1310,58,39,57
FBgn0036036,1073,6,10,12
FBgn0036038,3227,40,58,54
FBgn0036039,2379,203,194,176
FBgn0036040,1834,17,15,22
FBgn0036043,6616,2816,2660,2711
FBgn0036044,3248,90,88,95
FBgn0036046,670,80,73,68
FBgn0036052,2233,109,121,86
FBgn0036053,3685,640,545,550
FBgn0036056,1331,63,59,57
FBgn0036057,1331,63,59,57
FBgn0036058,2227,736,693,745
FBgn0036059,2495,714,633,680
FBgn0036062,1534,212,164,201
FBgn0036063,843,57,35,45
FBgn0036066,2112,0,0,0
FBgn0036070,1109,6,8,9
FBgn0036072,1096,6,2,3
FBgn0036075,1256,0,0,0
FBgn0036078,1215,0,1,0
FBgn0036080,1176,1,1,3
FBgn0036082,1957,2,0,0
FBgn0036083,2295,0,0,1
FBgn0036085,1917,21,24,26
FBgn0036089,683,0,0,0
FBgn0036090,863,69,74,67
FBgn0036091,334,3,3,0
FBgn0036093,1019,2,1,4
FBgn0036094,1022,541,508,473
FBgn0036096,1555,58,69,77
FBgn0036099,1575,136,135,127
FBgn0036101,1146,93,76,71
FBgn0036102,1161,0,2,0
FBgn0036104,2723,237,216,216
FBgn0036105,1050,49,33,40
FBgn0036106,1544,1855,1537,1635
FBgn0036107,629,104,91,107
FBgn0036108,554,0,0,0
FBgn0036109,565,0,0,0
FBgn0036110,457,1,0,2
FBgn0036111,3115,1500,1427,1453
FBgn0036112,761,0,0,0
FBgn0036116,2465,812,768,767
FBgn0036117,1594,129,115,129
FBgn0036118,645,57,52,52
FBgn0036121,690,23,13,13
FBgn0036124,3714,124,122,112
FBgn0036126,614,161,151,174
FBgn0036128,840,2,0,0
FBgn0036131,498,0,1,0
FBgn0036133,1891,162,149,174
FBgn0036134,3823,787,750,735
FBgn0036135,1039,79,74,73
FBgn0036136,1194,282,263,255
FBgn0036138,494,3,0,1
FBgn0036139,1073,5,1,4
FBgn0036141,2574,135,125,131
FBgn0036142,2320,60,50,38
FBgn0036143,2651,11,6,12
FBgn0036144,3916,764,788,767
FBgn0036145,668,217,195,162
FBgn0036146,755,119,107,87
FBgn0036147,2630,388,306,352
FBgn0036150,2443,14,24,24
FBgn0036152,3956,355,301,315
FBgn0036153,1523,2,2,1
FBgn0036154,2078,0,0,0
FBgn0036155,2020,42,34,42
FBgn0036156,984,0,0,0
FBgn0036157,1107,86,60,54
FBgn0036158,782,0,0,0
FBgn0036159,1356,1,0,0
FBgn0036160,1395,0,0,0
FBgn0036161,1136,1,0,0
FBgn0036162,1846,0,0,0
FBgn0036165,5960,6014,5777,6023
FBgn0036168,1958,0,0,2
FBgn0036170,3513,31,27,29
FBgn0036173,1554,177,188,181
FBgn0036176,285,0,0,0
FBgn0036177,360,0,0,0
FBgn0036178,561,0,0,2
FBgn0036179,2916,66,67,60
FBgn0036180,3442,607,580,536
FBgn0036181,9524,2,4,6
FBgn0036183,1308,69,74,63
FBgn0036184,1275,29,22,27
FBgn0036186,2926,24,15,14
FBgn0036187,2121,61,43,53
FBgn0036188,1628,247,220,213
FBgn0036191,3830,183,175,191
FBgn0036192,952,83,64,73
FBgn0036193,1064,62,55,60
FBgn0036194,1873,108,107,105
FBgn0036195,1885,0,0,1
FBgn0036196,2731,817,676,718
FBgn0036198,752,72,74,80
FBgn0036199,1855,174,163,152
FBgn0036202,5263,1013,921,1029
FBgn0036203,4802,0,0,0
FBgn0036204,442,0,0,0
FBgn0036205,2532,25,19,17
FBgn0036206,3007,4,2,1
FBgn0036207,1610,51,60,47
FBgn0036208,1431,154,107,119
FBgn0036210,1067,28,26,29
FBgn0036211,2706,1093,1058,981
FBgn0036212,1851,75,75,79
FBgn0036213,960,1940,1674,1697
FBgn0036214,1700,0,1,0
FBgn0036217,849,1,1,3
FBgn0036218,1977,8,4,1
FBgn0036219,1845,7,8,2
FBgn0036220,1700,7,2,3
FBgn0036221,1087,4,0,2
FBgn0036222,2148,5,4,2
FBgn0036224,1502,14,16,16
FBgn0036225,1146,16,24,21
FBgn0036226,1514,1,1,1
FBgn0036227,2329,0,0,0
FBgn0036228,962,0,0,0
FBgn0036229,2611,0,0,0
FBgn0036230,940,0,0,0
FBgn0036232,860,0,0,0
FBgn0036235,4246,4,0,2
FBgn0036236,1075,15,11,12
FBgn0036237,1158,123,93,117
FBgn0036239,2623,404,388,392
FBgn0036240,2585,77,53,63
FBgn0036242,1770,7,6,11
FBgn0036246,600,0,0,0
FBgn0036248,1412,82,74,87
FBgn0036249,1113,31,26,33
FBgn0036250,1908,0,1,0
FBgn0036254,2745,77,66,75
FBgn0036255,469,79,58,54
FBgn0036257,2378,461,448,421
FBgn0036258,1834,892,737,701
FBgn0036259,2039,43,65,56
FBgn0036260,4014,318,293,317
FBgn0036262,1609,347,344,305
FBgn0036263,2895,64,38,36
FBgn0036264,1240,5,1,6
FBgn0036266,1491,17,11,16
FBgn0036271,1894,55,42,60
FBgn0036272,2092,490,390,449
FBgn0036273,3133,162,167,160
FBgn0036274,1968,54,35,34
FBgn0036277,437,27,14,25
FBgn0036278,3238,161,136,171
FBgn0036279,5047,1396,1281,1328
FBgn0036282,2165,17,7,11
FBgn0036285,2400,26,35,36
FBgn0036286,1886,140,108,114
FBgn0036287,3174,25,29,30
FBgn0036288,2310,90,74,72
FBgn0036289,1524,211,255,189
FBgn0036290,2446,181,133,134
FBgn0036291,1027,47,58,47
FBgn0036292,1377,61,59,43
FBgn0036294,1805,149,153,164
FBgn0036298,2202,141,108,92
FBgn0036299,2884,280,266,273
FBgn0036300,924,91,81,75
FBgn0036301,1709,33,44,41
FBgn0036302,3013,196,164,143
FBgn0036305,2518,436,370,386
FBgn0036306,1032,84,74,84
FBgn0036309,4569,326,288,344
FBgn0036310,2348,0,0,0
FBgn0036311,2908,0,1,1
FBgn0036314,992,45,54,50
FBgn0036316,3389,1365,1295,1382
FBgn0036317,2956,416,369,415
FBgn0036318,2007,815,755,735
FBgn0036319,3363,363,375,397
FBgn0036320,1150,0,0,0
FBgn0036321,4206,0,0,0
FBgn0036323,1637,13,8,8
FBgn0036324,1427,5,8,9
FBgn0036325,1774,1,2,1
FBgn0036327,1146,0,0,0
FBgn0036328,1177,0,0,0
FBgn0036329,2284,0,0,1
FBgn0036330,1065,6,5,1
FBgn0036331,1049,43,30,50
FBgn0036332,2215,13,17,15
FBgn0036333,3357,301,283,296
FBgn0036334,594,331,288,316
FBgn0036335,602,57,51,59
FBgn0036336,1227,24,19,12
FBgn0036337,1905,278,284,306
FBgn0036340,3862,388,324,366
FBgn0036341,1700,192,190,166
FBgn0036342,1880,56,38,45
FBgn0036343,810,0,0,0
FBgn0036345,699,0,0,0
FBgn0036346,1389,0,0,0
FBgn0036348,4995,1,2,2
FBgn0036349,608,0,0,0
FBgn0036350,792,0,0,0
FBgn0036351,925,2,8,5
FBgn0036352,1085,0,0,0
FBgn0036353,1845,63,62,64
FBgn0036354,1641,7,5,5
FBgn0036356,1332,22,18,21
FBgn0036359,666,50,42,29
FBgn0036360,2534,156,133,135
FBgn0036361,1165,0,0,0
FBgn0036362,876,1,0,0
FBgn0036363,969,4,3,7
FBgn0036364,948,242,217,235
FBgn0036365,5561,276,263,273
FBgn0036366,1097,19,18,18
FBgn0036367,918,2,1,2
FBgn0036368,5121,73,65,80
FBgn0036369,3708,327,347,337
FBgn0036372,2500,316,250,241
FBgn0036373,2424,164,152,140
FBgn0036374,8181,325,313,356
FBgn0036376,2897,273,221,254
FBgn0036377,2637,21,30,30
FBgn0036380,1878,22,17,19
FBgn0036381,2429,842,707,804
FBgn0036382,938,44,45,51
FBgn0036386,3002,116,113,105
FBgn0036389,4496,729,663,743
FBgn0036390,355,0,1,0
FBgn0036391,5456,467,489,476
FBgn0036393,565,3,0,0
FBgn0036394,749,3,1,4
FBgn0036395,865,14,18,11
FBgn0036396,1352,18,17,10
FBgn0036397,2442,93,78,91
FBgn0036398,12737,2405,2282,2178
FBgn0036402,3132,268,232,228
FBgn0036403,1976,1,4,0
FBgn0036405,1264,41,34,37
FBgn0036406,652,34,25,34
FBgn0036410,2708,4,4,5
FBgn0036411,2335,9,5,4
FBgn0036414,2850,5,0,3
FBgn0036415,717,9,10,6
FBgn0036416,1079,4,3,4
FBgn0036417,1351,66,35,47
FBgn0036419,540,3,3,2
FBgn0036421,783,0,0,0
FBgn0036422,1181,0,0,1
FBgn0036423,1406,2,6,3
FBgn0036426,651,0,1,1
FBgn0036427,1241,0,0,1
FBgn0036428,2846,1025,972,954
FBgn0036433,1179,582,539,528
FBgn0036436,1657,42,28,32
FBgn0036437,964,2,2,0
FBgn0036438,616,0,0,0
FBgn0036439,555,0,0,0
FBgn0036440,4002,1,1,1
FBgn0036441,694,1,0,0
FBgn0036442,584,0,2,2
FBgn0036443,929,3,2,1
FBgn0036446,4612,739,698,706
FBgn0036447,1581,2,2,5
FBgn0036448,5961,911,903,872
FBgn0036449,2437,778,622,658
FBgn0036450,2644,132,155,175
FBgn0036451,8665,2153,2260,2022
FBgn0036454,6089,3458,3329,3230
FBgn0036459,2408,0,0,0
FBgn0036460,1500,48,41,43
FBgn0036461,2391,244,181,186
FBgn0036462,1137,153,120,126
FBgn0036463,4268,182,161,181
FBgn0036465,940,0,0,1
FBgn0036466,660,0,0,0
FBgn0036467,544,0,1,0
FBgn0036468,560,0,0,0
FBgn0036469,568,1,0,0
FBgn0036470,789,0,0,0
FBgn0036471,677,0,0,0
FBgn0036474,1433,10,12,6
FBgn0036476,2854,122,114,121
FBgn0036479,2188,69,78,54
FBgn0036480,3570,62,49,54
FBgn0036481,2292,129,99,102
FBgn0036482,3284,0,0,1
FBgn0036483,4382,208,204,195
FBgn0036484,1906,165,137,152
FBgn0036485,3338,248,217,205
FBgn0036486,4080,42,43,41
FBgn0036487,1862,118,126,98
FBgn0036488,531,114,106,129
FBgn0036489,1343,51,47,48
FBgn0036490,743,0,0,0
FBgn0036491,1662,0,0,1
FBgn0036492,1694,0,0,0
FBgn0036493,5047,88,69,85
FBgn0036494,7624,634,608,589
FBgn0036495,436,0,0,0
FBgn0036496,1782,0,0,0
FBgn0036497,1007,0,0,0
FBgn0036498,1414,0,0,1
FBgn0036499,620,0,0,0
FBgn0036500,1495,67,58,56
FBgn0036501,1191,738,683,698
FBgn0036502,1628,126,124,137
FBgn0036503,524,0,0,0
FBgn0036504,1034,0,2,2
FBgn0036505,1772,375,382,413
FBgn0036509,2281,842,740,707
FBgn0036510,2046,221,180,171
FBgn0036512,2046,130,110,122
FBgn0036514,2515,46,37,61
FBgn0036515,1150,132,97,126
FBgn0036516,2154,350,323,353
FBgn0036518,6458,814,769,774
FBgn0036519,1680,124,94,115
FBgn0036520,1781,3,3,4
FBgn0036522,4172,46,37,40
FBgn0036527,1692,0,0,0
FBgn0036528,1681,0,0,0
FBgn0036529,2199,19,20,18
FBgn0036531,509,0,0,0
FBgn0036532,431,1,0,0
FBgn0036534,5971,2182,1990,1976
FBgn0036536,1351,37,28,29
FBgn0036537,1002,410,286,319
FBgn0036538,969,321,239,271
FBgn0036544,6785,1452,1350,1458
FBgn0036545,1234,92,92,96
FBgn0036547,1463,185,197,179
FBgn0036549,1329,232,215,200
FBgn0036550,1004,187,146,153
FBgn0036551,1167,217,174,178
FBgn0036552,1140,15,8,16
FBgn0036553,1558,161,167,163
FBgn0036556,3603,1314,1199,1278
FBgn0036557,1277,123,101,107
FBgn0036560,1567,258,231,219
FBgn0036563,1149,1,2,0
FBgn0036565,2711,5,8,5
FBgn0036566,3962,776,737,754
FBgn0036567,1533,19,19,16
FBgn0036568,2036,0,0,1
FBgn0036569,2900,56,48,46
FBgn0036570,2078,45,38,49
FBgn0036571,3814,293,266,249
FBgn0036574,4200,62,54,59
FBgn0036575,1393,3,2,4
FBgn0036576,7580,585,537,581
FBgn0036577,1500,1,1,1
FBgn0036579,1862,424,383,390
FBgn0036580,650,74,44,66
FBgn0036581,638,121,120,128
FBgn0036583,2796,25,27,21
FBgn0036584,1340,13,10,6
FBgn0036585,434,82,44,68
FBgn0036586,568,0,0,0
FBgn0036587,2360,336,258,322
FBgn0036588,450,3,4,4
FBgn0036589,564,409,314,379
FBgn0036590,677,221,193,205
FBgn0036591,694,0,1,0
FBgn0036592,736,0,1,0
FBgn0036593,945,1,0,1
FBgn0036594,639,0,0,0
FBgn0036595,781,8,5,7
FBgn0036596,1182,0,0,0
FBgn0036597,774,774,656,777
FBgn0036598,512,0,0,1
FBgn0036599,624,195,151,191
FBgn0036600,646,433,309,344
FBgn0036601,544,13,9,6
FBgn0036602,571,47,29,21
FBgn0036603,801,10,13,8
FBgn0036605,513,17,5,10
FBgn0036606,539,3,1,4
FBgn0036607,572,26,22,26
FBgn0036608,1419,1,0,2
FBgn0036609,706,0,0,0
FBgn0036610,606,3,0,0
FBgn0036612,4192,12,14,9
FBgn0036614,2559,131,106,115
FBgn0036617,1148,2,6,5
FBgn0036618,809,4,7,5
FBgn0036619,1447,917,767,820
FBgn0036620,934,288,257,243
FBgn0036621,6179,883,872,806
FBgn0036622,1628,84,48,72
FBgn0036623,2401,1006,836,950
FBgn0036624,4082,133,120,163
FBgn0036627,2295,96,90,97
FBgn0036629,1700,30,34,34
FBgn0036638,828,0,0,0
FBgn0036639,949,0,0,0
FBgn0036640,2917,7,13,7
FBgn0036641,1086,36,39,36
FBgn0036643,897,96,84,67
FBgn0036646,2100,26,14,20
FBgn0036648,1154,12,7,11
FBgn0036652,2187,2,0,1
FBgn0036654,1393,12,14,14
FBgn0036655,460,0,0,0
FBgn0036656,1431,10,17,17
FBgn0036659,2005,200,183,190
FBgn0036660,3145,125,115,121
FBgn0036661,1570,204,167,187
FBgn0036662,2062,139,126,108
FBgn0036663,8414,6531,6458,6069
FBgn0036665,2013,315,299,315
FBgn0036666,1757,540,469,458
FBgn0036667,367,47,41,40
FBgn0036668,5454,633,573,581
FBgn0036670,1096,18,11,12
FBgn0036671,1826,87,87,89
FBgn0036676,743,0,0,2
FBgn0036677,2216,21,8,16
FBgn0036678,4644,2,2,3
FBgn0036679,623,8,12,8
FBgn0036680,3030,160,168,170
FBgn0036681,905,3,3,5
FBgn0036684,6372,426,428,445
FBgn0036685,2681,516,456,505
FBgn0036686,3675,93,75,100
FBgn0036687,2244,1,0,1
FBgn0036688,2790,90,69,70
FBgn0036689,2123,4,0,3
FBgn0036690,867,5,4,2
FBgn0036691,1198,43,36,31
